"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/FoliageLandscape/WildGrass/Atlas.Atlas","49","46","46","1","27.794922","0","46"
"/Game/FoliageLandscape/StoneFlore/MatID_1.MatID_1","49","14","14","1","7.674343","0","14"
"/Game/FoliageLandscape/KikuyuGrass/Atlas.Atlas","49","46","46","1","0.000000","0","46"
"/Game/StylizedKitchen/Materials/MM_Grass.MM_Grass","49","88","92","2","229.722931","130","364"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","7","7","1","1.707307","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","7","7","1","1.719885","0","7"
"/Game/Houses/House2/Material_003.Material_003","49","23","23","1","0.000000","0","23"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","12","12","1","9.920867","0","12"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","100","100","1","777.389282","0","100"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","4","4","1","3.558063","0","4"
"/Game/PN_interactiveSpruceForest/UE4_Mannequin/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","49","170","182","2","140.478821","0","182"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","170","182","2","110.211914","0","182"
"/Game/MetaHumans/Common/Face/Materials/M_lacrimal_fluid.M_lacrimal_fluid","49","85","88","1","267.659271","0","0"
"/Game/MetaHumans/Common/Materials/M_Teeth.M_Teeth","49","47","47","1","47.599194","0","47"
"/Game/MetaHumans/Common/Materials/M_PeachFuzzMaster.M_PeachFuzzMaster","49","100","106","1","87.674141","0","106"
"/Game/MetaHumans/Common/Materials/M_jeans_nrm_custom_master.M_jeans_nrm_custom_master","49","112","118","2","118.038765","0","118"
"/Interchange/gltf/M_Unlit.M_Unlit","49","183","198","6","123.952110","0","198"
"/Game/MetaHumans/Common/Materials/M_Eyelashes_Cards.M_Eyelashes_Cards","49","77","80","1","248.368118","0","80"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","82","88","2","104.415009","0","88"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","69","69","3","78.200562","0","69"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundWinter.MA_GroundWinter","49","23","23","1","22.212124","0","23"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","62","62","2","160.113434","0","62"
"/Game/MetaHumans/Common/Materials/M_fabric_simpler.M_fabric_simpler","49","441","486","3","364.648987","0","486"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","62","66","1","65.594879","0","66"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","88","92","1","82.629868","0","92"
"/Game/MetaHumans/Common/Face/Materials/M_EyeRefractive.M_EyeRefractive","49","47","47","1","132.438873","47","141"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","49","1056","1104","12","1356.887451","0","1288"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","49","1056","1104","12","1286.684448","0","1104"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","397","412","6","320.235077","0","412"
"/Interchange/gltf/M_Transmission.M_Transmission","49","160","160","2","565.603394","0","160"
"/Interchange/gltf/M_Sheen.M_Sheen","49","397","412","6","435.874664","0","412"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","397","412","6","319.432343","0","412"
"/Interchange/gltf/M_Default.M_Default","49","664","684","6","545.586426","0","684"
"/Game/MetaHumans/Common/Materials/M_hair_v4.M_hair_v4","49","200","212","2","156.428314","0","318"
"/Game/MetaHumans/Common/Materials/M_Facial_Hair.M_Facial_Hair","49","77","80","1","214.425705","0","160"
"/Game/MetaHumans/Common/Face/Materials/Baked/M_Head_Baked.M_Head_Baked","49","228","237","3","208.623657","0","237"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","49","264","276","3","932.465820","0","276"
